Name_RK	RAJ2000_RK	DEJ2000_RK	Type1_RK	Type2_RK	mag1_RK	Orb.Per	Distance_RK	5%_RK	95%_RK  	Name_DS	RAJ2000_DS	DEJ2000_DS	PM-RA_DS	PM-RAerr_DS	PM-Dec_DS	PM-Decerr_DS	Epoch_DS	l_DS	b_DS	Type_DS	Period_DS	Outburst_DS	Cluster_DS	Mag. Range_DS	Coord-Ref_DS	PM-Ref_DS	Type-Ref_DS	Chart-Ref_DS	Spect-Ref_DS	Period-Ref_DS	Other-Name_DS	IUE_DS	HST_DS	ARIEL5_DS	HEAO1_DS	HEAO2_DS	EXOSAT_DS	ROSAT_DS	GINGA_DS	ASCA_DS	EUVE_DS		Link_Name_SIMBAD 	Link_Coord_SIMBAD
 , , , , , , , , , , Pav,  19 10 40.24,  -59 58 42.3,  ,  ,  ,  ,  ,  74,  15,  UG:,  ,  ,  ,  17.6p-<18.5p,  ICRS,  ,  T00000,  1972-03,  ,  ,  GR 252,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=Pav,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 10 40.24++-59 58 42.3&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 , , , , , , , , , , Pav,  19 10 40.49,  -60 00 06.7,  ,  ,  ,  ,  ,  336,  -26,  cv,  ,  ,  G,  21.3B-,  ICRS,  ,  2002-03,  2002-03,  ,  ,  NGC 6752-CX3,  ,  Y,  ,  ,  ,  ,  Y,  ,  ,  ,  ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=Pav,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 10 40.49++-60 00 06.7&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 , , , , , , , , , , Pav,  19 10 51.29,  -59 59 05.9,  ,  ,  ,  ,  ,  336,  -26,  cv,  ,  ,  G,  19.5V-,  ICRS,  ,  2002-03,  2002-03,  ,  ,  NGC 6752-CX1,  ,  Y,  ,  ,  ,  ,  Y,  ,  ,  ,  ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=Pav,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 10 51.29++-59 59 05.9&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 , , , , , , , , , , Pav,  19 10 51.37,  -59 59 27.8,  ,  ,  ,  ,  ,  336,  -26,  cv:,  ,  ,  G,  19.0V-,  ICRS,  ,  2002-03*,  2002-03,  ,  ,  NGC 6752-CX5,  ,  Y,  ,  ,  ,  ,  ,  ,  ,  ,  ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=Pav,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 10 51.37++-59 59 27.8&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 , , , , , , , , , , Pav,  19 10 52.4,  -59 59 06.,  ,  ,  ,  ,  ,  336,  -26,  cv:,  ,  ,  G,  20.6V- ,  ICRS,  ,  1996-12,  1996-12,  ,  *,  NGC 6752-CV1,  ,  Y,  ,  ,  ,  ,  ,  ,  ,  ,  ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=Pav,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 10 52.4++-59 59 06.&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 , , , , , , , , , , Pav,  19 10 54.83,  -59 59 15.0,  ,  ,  ,  ,  ,  336,  -26,  cv:,  ,  ,  G,  21.7B-,  2002-03,  ,  2002-03*,  2002-03*,  ,  ,  NGC 6752-CX11,  ,  Y,  ,  ,  ,  ,  ,  ,  ,  ,  ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=Pav,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 10 54.83++-59 59 15.0&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 , , , , , , , , , , Pav,  19 10 56.04,  -59 57 47.2,  ,  ,  ,  ,  ,  336,  -26,  cv,  ,  ,  G,  19.9V-,  ICRS,  ,  2002-03,  2002-03,  ,  ,  NGC 6752-CX10,  ,  Y,  ,  ,  ,  ,  ,  ,  ,  ,  ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=Pav,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 10 56.04++-59 57 47.2&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 , , , , , , , , , , Pav,  19 10 56.35,  -59 59 37.1,  ,  ,  ,  ,  ,  337,  -26,  cv:,  ,  ,  G,  22.0V-,  ICRS,  ,  2002-03V,  2002-03,  ,  ,  NGC 6752-CX15,  ,  Y,  ,  ,  ,  ,  ,  ,  ,  ,  ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=Pav,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 10 56.35++-59 59 37.1&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 , , , , , , , , , , V363 Sgr,  19 11 16.3,  -29 50 00.,  -4,  3,  6,  2,  2000,  61,  9,  ug,  0.1429,  ,  ,  15.7V-<18.5V,  2003-115,  2003-115,  2000-11,  2000-11,  2000-11S,  2000-11,  RX J191059.6+285639,  ,  ,  ,  ,  ,  ,  Y,  ,  ,  ,  ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V363 Sgr,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 11 16.3++-29 50 00.&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 , , , , , , , , , , V369 Lyr,  19 11 55.,  +32 12 07.,  ,  ,  ,  ,  ,  8,  -17,  na,  ,  1927.59,  ,  8.8p-20j,  C00003,  ,  1987-08,  1987-08:*,  1987-08X:,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V369 Lyr,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 11 55.+++32 12 07.&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 , , , , , , , , , , V1419 Aql,  19 13 06.80,  +01 34 23.3,  ,  ,  ,  ,  ,  64,  10,  NA,  ,  1960.62,  ,  15.2p-<20p,  C00001,  ,  T00000,  1968-05*,  ,  ,  SVS 1512,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V1419 Aql,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 13 06.80+++01 34 23.3&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 , , , , , , , , , , V352 Aql,  19 13 33.75,  +02 18 13.2,  ,  ,  ,  ,  ,  37,  -4,  na,  ,  1993.37,  ,  7.6p-<22r,  1993-17,  ,  1993-07,  1998-77,  1993-07X,  ,  ,  ,  Y,  ,  ,  ,  ,  ,  ,  ,  ,  ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V352 Aql,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 13 33.75+++02 18 13.2&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 , , , , , , , , , , Aql3,  19 15 54.72,  -00 14 43.2,  ,  ,  ,  ,  ,  58,  6,  dq:,  0.00659,  ,  ,  19.7V- ,  ICRS,  ,  1996-28*,  2000-101*,  2002-25S,  2004-99,  RX J1914+2456,  ,  ,  ,  ,  ,  ,  Y,  ,  Y,  ,  ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=Aql3,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 15 54.72++-00 14 43.2&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 , , , , , , , , , , V1378 Aql,  19 16 35.35,  +03 43 19.3,  ,  ,  ,  ,  ,  334,  -27,  ugsu,  ,  ,  ,  14.5p-20j,  ICRS,  ,  2004-72,  A9999-99*,  2003-15S,  *,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V1378 Aql,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 16 35.35+++03 43 19.3&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 , , , , , , , , , , V356 Aql,  19 17 13.71,  +01 43 21.7,  -13,  0.0059,  -0.0004,  1,  1991.25,  12,  -17,  ug,  0.173406,  ,  ,  14.1p-15.5p,  2004-109,  2004-109,  1988-09,  1998-21,  1988-09S,  2000-63,  vG 31,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V356 Aql,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 17 13.71+++01 43 21.7&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 , , , , , , , , , , V1301 Aql,  19 17 55.20,  +04 47 18.3,  -0.0073,  0.0054,  -0.0023,  0.0054,  2000,  69,  11,  ug,  ,  ,  ,  14.3p-<17.1p,  2004-105,  2004-105,  2001-18,  2001-18,  ,  *,  TK 5,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V1301 Aql,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 17 55.20+++04 47 18.3&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 , , , , , , , , , , V605 Aql,  19 18 20.44,  +01 46 59.5,  ,  ,  ,  ,  ,  40,  -3,  na,  ,  1975.42,  ,  10.3v-21p,  C00002,  ,  1987-08,  1987-08,  1975-03X:,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V605 Aql,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 18 20.44+++01 46 59.5&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 , , , , , , , , , , V1336 Aql,  19 18 41.88,  -05 14 11.4,  ,  ,  ,  ,  ,  ,  ,  non-cv,  ,  ,  ,  -,  ,  ,  1997-40*,  ,  ,  ,  7.1920,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V1336 Aql,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 18 41.88++-05 14 11.4&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 , , , , , , , , , , V528 Aql,  19 19 19.12,  +00 37 52.3,  ,  ,  ,  ,  ,  ,  ,  non-cv,  ,  ,  ,  -,  ,  ,  2002-72*,  ,  ,  ,  SVS 2270,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V528 Aql,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 19 19.12+++00 37 52.3&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 , , , , , , , , , , V606 Aql,  19 20 24.3,  -00 08 07.,  -0.0082,  0.0075,  -0.0079,  0.0074,  2000,  30,  -10,  ug,  ,  ,  ,  13.p-15.p,  2004-105,  2004-105,  1988-09,  1998-21,  1988-09S,  ,  47.1925,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V606 Aql,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 20 24.3++-00 08 07.&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 , , , , , , , , , , V1113 Cyg,  19 22 42.07,  +52 43 59.1,  26,  6,  8,  6,  2000,  70,  11,  vy/ugz,  ,  ,  O,  17.7V-20.2V,  2003-115,  2003-115,  2003-51*,  1992-27,  1997-32S,  ,  NGC 6791 B7,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V1113 Cyg,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 22 42.07+++52 43 59.1&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 , , , , , , , , , , V730 Sgr,  19 23 00.98,  -28 29 37.5,  ,  ,  ,  ,  ,  84,  16,  ugsu,  ,  ,  ,  14.0V-19.3V,  ICRS,  ,  1996-31,  1987-04,  1999-08S,  *,  S 9382,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V730 Sgr,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 23 00.98++-28 29 37.5&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 , , , , , , , , , , V1370 Aql,  19 23 21.10,  +02 29 26.1,  -0.0057,  5,  -0.0179,  5,  2000,  41,  -5,  n,  0.134614,  1999.92,  ,  4.0V-<16.0V,  2004-106,  2004-106,  1999-42,  2003-65*,  2000-05X,  2004-96,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V1370 Aql,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 23 21.10+++02 29 26.1&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 , , , , , , , , , , BF Cyg,  19 23 53.57,  +29 40 29.1,  ,  ,  ,  ,  ,  39,  -6,  n,  ,  1982.07,  ,  6 -19.5p,  C00002,  ,  1987-08,  1987-08,  1996-14S,  ,  ,  Y,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=BF Cyg,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 23 53.57+++29 40 29.1&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 , , , , , , , , , , V1114 Cyg,  19 24 36.43,  +28 26 10.5,  ,  ,  ,  ,  ,  ,  ,  non-cv,  ,  ,  ,  - ,  ,  ,  T00000*,  ,  ,  ,  He 3-1747,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V1114 Cyg,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 24 36.43+++28 26 10.5&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 , , , , , , , , , , V1229 Aql,  19 24 44.52,  +04 14 47.4,  ,  ,  ,  ,  ,  91,  19,  ibwd,  0.015993,  ,  ,  16.8c-<19c,  ICRS,  ,  1998-11,  1998-82,  1998-11X:,  2002-106,  SN 1998di,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V1229 Aql,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 24 44.52+++04 14 47.4&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 , , , , , , , , , , Aql,  19 25 31.8,  +02 47 32.3,  ,  ,  ,  ,  ,  41,  -5,  na,  ,  1970.29,  ,  6.7v-19.4p,  C00002,  ,  1987-08,  1987-08*,  1974-01X:,  ,  ,  ,  Y,  ,  ,  ,  ,  ,  ,  ,  ,  ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=Aql,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 25 31.8+++02 47 32.3&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 , , , , , , , , , , V1233 Aql,  19 27 25.40,  +02 23 03.5,  18,  2,  -14,  1,  2000,  86,  17,  ugwz,  ,  ,  ,  13.3R-19.9R,  2003-115,  2003-115,  2001-112,  1998-39,  1998-20X,  *,  BAO 01,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V1233 Aql,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 27 25.40+++02 23 03.5&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 , , , , , , , , , , Aql,  19 27 56.46,  +03 41 42.1,  4,  1,  -2,  0,  2000,  39,  -6,  UG,  ,  ,  ,  15.5p-20p,  2003-115,  2003-115,  T00000,  1969-05,  2003-15S,  ,  S 10574,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=Aql,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 27 56.46+++03 41 42.1&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 , , , , , , , , , , V868 Cyg,  19 29 04.5,  +28 54 26.,  0,  1,  14,  3,  2000,  76,  11,  ugsu,  0.06951,  ,  ,  13.5p-17.4p,  2003-115,  2003-115,  1997-21,  1978-04,  1997-07S,  1997-38,  SVS 710,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V868 Cyg,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 29 04.5+++28 54 26.&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 , , , , , , , , , , NQ Vul,  19 29 14.72,  +20 27 59.3,  ,  ,  ,  ,  ,  63,  5,  ugZ,  ,  ,  ,  14.3p-<17.8p,  ICRS*,  ,  1987-04/T00000,  1987-04,  1999-08S,  ,  VV 137,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=NQ Vul,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 29 14.72+++20 27 59.3&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 , , , , , , , , , , V1505 Cyg,  19 29 49.0,  +28 32 54.,  ,  ,  ,  ,  ,  55,  1,  na,  ,  1976.81,  ,  6.0v-18.3B,  ICRS,  ,  1987-08,  1987-08,  1996-14S,  ,  ,  ,  Y,  ,  ,  ,  ,  ,  ,  ,  ,  ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V1505 Cyg,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 29 49.0+++28 32 54.&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 , , , , , , , , , , V793 Cyg,  19 33 06.2,  +33 15 37.,  ,  ,  ,  ,  ,  53,  -1,  n,  0.153635,  1783.,  ,  5.4B-20.7B,  ICRS,  ,  1987-08,  1987-08,  1983-16S,  1996-69,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V793 Cyg,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 33 06.2+++33 15 37.&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 , , , , , , , , , , HN Cyg,  19 33 39.96,  +28 56 14.1,  ,  ,  ,  ,  ,  67,  6,  ugSS,  ,  ,  ,  14.4p-<18.5p,  ICRS,  ,  1987-04/T00000,  1987-04,  ,  ,  VV 62,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=HN Cyg,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 33 39.96+++28 56 14.1&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 , , , , , , , , , , EY Aql,  19 34 44.52,  +15 01 51.6,  12,  3,  4,  3,  2000,  83,  15,  ug,  ,  ,  ,  15.7V-<19.V,  2003-115,  2003-115,  2000-52,  1990-25,  1997-07S,  *,  1H 1933+510,   Cyg2,  ,  ,  ,  Y,  ,  ,  ,  ,  ,  ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=EY Aql,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 34 44.52+++15 01 51.6&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 , , , , , , , , , , V905 Cyg,  19 35 05.62,  +30 34 23.7,  ,  ,  ,  ,  ,  51,  -2,  na:,  ,  1926.7,  ,  10.5p-20.0r,  C00002,  ,  1987-08,  1987-08,  ,  ,  SVS 202,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V905 Cyg,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 35 05.62+++30 34 23.7&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 , , , , , , , , , , V607 Aql,  19 35 25.53,  +00 42 41.0,  ,  ,  ,  ,  ,  65,  4,  ug,  ,  ,  ,  16.5p-<18.1p,  ICRS,  ,  1987-04,  1987-04,  ,  ,  VV 138,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V607 Aql,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 35 25.53+++00 42 41.0&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 , , , , , , , , , , BZ Aql,  19 35 29.03,  -01 44 18.4,  ,  ,  ,  ,  ,  ,  ,  non-cv,  ,  ,  ,  - ,  ,  ,  1987-08*,  ,  ,  ,  31.1905/IRC 00445,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=BZ Aql,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 35 29.03++-01 44 18.4&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 , , , , , , , , , , V991 Aql,  19 35 34.84,  +06 33 45.8,  ,  ,  ,  ,  ,  ,  -11,  non-cv,  ,  ,  ,  -,  ,  ,  T00000*,  ,  ,  ,  HV 3799,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V991 Aql,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 35 34.84+++06 33 45.8&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 , , , , , , , , , , Cyg3,  19 38 10.22,  +35 51 26.9,  24,  0,  4,  0,  2000,  41,  -8,  ugsu,  ,  ,  ,  15.0V-19.5V,  2003-115,  2003-115,  2003-23,  1982-03,  2003-15S,  *,  36.1905,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=Cyg3,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 38 10.22+++35 51 26.9&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 , , , , , , , , , , V1289 Aql,  19 38 42.18,  +12 16 30.2,  -0.0028,  0.0033,  -0.0002,  0.0032,  2000,  65,  4,  ugz,  0.290909,  ,  ,  12.5v-14.4v,  2004-105,  2004-105,  1987-20,  1983-12,  1983-12S,  1984-20,  185.1928,  Y,  Y,  ,  ,  Y,  Y,  ,  ,  ,  ,  ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=V1289 Aql,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 38 42.18+++12 16 30.2&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 , , , , , , , , , , SS Sge,  19 39 08.38,  +16 42 39.8,  ,  ,  ,  ,  ,  ,  -4,  non-cv:,  ,  ,  ,  13p-<15.5p,  ICRS,  ,  1995-18*,  1904-01,  1995-18S,  ,  67.1903,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=SS Sge,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 39 08.38+++16 42 39.8&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
 , , , , , , , , , , HS Sge,  19 39 22.02,  +18 07 53.9,  ,  ,  ,  ,  ,  ,  ,  non-cv,  ,  ,  ,  - ,  ,  ,  1987-08*,  ,  ,  ,  SVS 81,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  http://simbad.u-strasbg.fr/simbad/sim-id?Ident=HS Sge,  http://simbad.u-strasbg.fr/simbad/sim-coo?Coord=19 39 22.02+++18 07 53.9&CooFrame=FK5&CooEpoch=2000&CooEqui=2000&CooDefinedFrames=none&Radius=5&Radius.unit=arcsec&submit=submit+query&CoordList=
